#
#  sone211586cyc 22.0 Reactions link table generated on Tue Aug 21, 2018
#
RXN-16650	EC-2.4.1.129
1.2.1.65-RXN	EC-1.2.1.65
RXN-17798	EC-1.1.1.35
RXN-11244	EC-4.2.1.17
GUANINE-DEAMINASE-RXN	EC-3.5.4.3
RXN-17116	EC-2.3.1.16
RXN-13435	EC-3.1.2.2
3.4.21.53-RXN	EC-3.4.21.53
RXN0-3922	EC-1.2.1.99
ASPARAGINE--TRNA-LIGASE-RXN	EC-6.1.1.22
RXN-18364	
TRANS-RXN1GMP-59	
R11-RXN	EC-2.8.3.1	EC-2.8.3.8
RXN-17021	EC-2.3.1.51
RXN-9537	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN0-746	EC-1.1.98.6
FORMALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.46
RXN-10815	EC-1.13.11.27
OROTPDECARB-RXN	EC-4.1.1.23
RXN0-4261	
RXN-18365	
RIBOKIN-RXN	EC-2.7.1.15
RXN0-302	EC-4.6.1.12
RXN-16380	EC-6.2.1.3
RXN-7968	EC-1.1.1.282
FORMATE-DEHYDROGENASE-CYTOCHROME-RXN	EC-1.2.2.1
RXN-11322	EC-4.3.3.6
RXN-2902	EC-1.2.1
PANTOTHENATE-KIN-RXN	EC-2.7.1.33
RXN-17847	EC-2.3.2.6
RXN-7908	EC-4.2.1.96
RXN0-1001	EC-3.1.3.8
THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9
RXN-7836	EC-5.3.3.8
2.7.13.3-RXN	EC-2.7.13.3
RXN-14712	EC-2.4.1.129
RXN-15095	EC-2.7.1.201
NAPHTHOATE-SYN-RXN	EC-4.1.3.36
TRANS-RXN-42	
RXN-11477	EC-4.2.1.59
RXN-9310	EC-4.2.99.20
RXN0-4022	EC-1.7.1.13
TRANS-RXN1GMP-23	
3.6.3.31-RXN	EC-3.6.3.31
RXN0-6478	EC-3.1.26.12
RETINYL-PALMITATE-ESTERASE-RXN	EC-3.1.1.1
RXN-12460	EC-3.1.1.29
THREDEHYD-RXN	EC-4.3.1.19
TRANS-RXN1GMP-41	
RXN-16393	EC-6.2.1.3
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	EC-4.2.1.55
RXN-15521	EC-2.4.1.129
RIBONUCLEOSIDE-TRIP-REDUCT-RXN	EC-1.1.98.6
SIROHEME-FERROCHELAT-RXN	EC-4.99.1.4
RXN-9651	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
TYROSINE-AMINOTRANSFERASE-RXN	EC-2.6.1.57	EC-2.6.1.5
RXN-12195	EC-3.6.1.15
FMNREDUCT-RXN	EC-1.5.1.39
RXN-12392	EC-2.4.1.1
RXN-15122	
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	EC-2.1.1.201
RXN-14014	EC-1.17.1.8
RXN-9233	EC-2.1.1.222
CYSTATHIONINE-BETA-LYASE-RXN	EC-4.4.1.8
RXN-10703	EC-1.1.1.35
RIBAZOLEPHOSPHAT-RXN	EC-3.1.3.73
LEUCYLTRANSFERASE-RXN	EC-2.3.2.6
SULFITE-REDUCT-RXN	EC-1.8.1.2
RXN-15121	
NADPH-DEHYDROGENASE-FLAVIN-RXN	EC-1.5.1.30
RXN-7421	EC-2.1.1.79
TRANS-RXN0-550	
RXN0-2621	EC-3.1.25
RXN-17114	EC-4.2.1.17
RXN-15151	EC-2.7.1.202
PRAISOM-RXN	EC-5.3.1.24
RXN-7835	EC-1.3.1.34
RXN-11350	EC-2.4.1.129
RXN-17024	EC-2.3.1.51
RXN-15123	EC-3.5.99
SULFOCYS-RXN	EC-2.5.1
2.3.1.168-RXN	EC-2.3.1.168
DHBAMPLIG-RXN	EC-2.7.7.58
3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4
4.3.1.17-RXN	EC-4.3.1.17
3.6.3.17-RXN	EC-3.6.3.17
1TRANSKETO-RXN	EC-2.2.1.1
RXN0-6980	EC-3.4.13.18
RXN-14115	EC-3.1.3.6
TRANS-RXN1GMP-22	
RXN0-6442	EC-2.5.1
THIOSULFATE-SULFURTRANSFERASE-RXN	EC-2.8.1.1
3.5.1.27-RXN	EC-3.5.1.88
3.1.26.3-RXN	EC-3.1.26.3
RXN-15680	EC-2.5.1.18
RXN-14552	
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
RXN-9365	EC-2.5.1.74
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	EC-5.5.1.4
RXN-15890	
RXN0-7050	
RXN-17846	EC-2.3.2.6
RXN-14285	EC-2.4.1.1
RXN-161	EC-1.1.1
RXN-14270	EC-2.4.2.7
RXN-12002	EC-2.7.4.22	EC-2.7.4.14
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20
RXN-15891	
RXN-14730	EC-4.3.1.29
2.7.7.60-RXN	EC-2.7.7.60
RXN-12994	EC-1.1.1.330
RXN-10657	EC-1.3.1.9
FOLYLPOLYGLUTAMATESYNTH-RXN	EC-6.3.2.17
HISTCYCLOHYD-RXN	EC-3.5.4.19
ENTG-RXN	
PYRNUTRANSHYDROGEN-RXN	EC-1.6.1.2	EC-1.6.1.3	EC-1.6.1.1
RXN-16621	EC-2.3.1.179	EC-2.3.1.41
RXN0-5204	EC-3.4.11.23
RXN0-4342	EC-2.7.7.70
RXN-14777	EC-5.3.3.8
RXN66-479	EC-1.2.1.3
RXN-15178	EC-2.7.1.206
TRANS-RXN-108	
TRANS-RXN1GMP-21	
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1
PABASYN-RXN	EC-2.6.1.85
TRANS-RXN1GMP-40	
RXN-8380	
RXN-9868	EC-3.1.1.45
RXN-16788	EC-3.1.3.73
3.5.1.88-RXN	EC-3.5.1.88
VALINE--TRNA-LIGASE-RXN	EC-6.1.1.9
RXN-18082	EC-3.2.1.52
RXN-16750	EC-2.7.1.166
RXN-11291	EC-2.4.1.129
RXN-10698	EC-1.1.1.35
RXN-16135	EC-4.2.1.17
RXN-10045	EC-3.5.1.97
RXN-14715	EC-1.3.1.34
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	EC-2.3.1.51
RXN-15125	
GTP-CYCLOHYDRO-II-RXN	EC-3.5.4.25
PMPOXI-RXN	EC-1.4.3.5
CARBOXYLESTERASE-RXN	EC-3.1.1.1
MALEYLACETATE-REDUCTASE-RXN	EC-1.3.1.32
6PFRUCTPHOS-RXN	EC-2.7.1.11
PURINE-NUCLEOSIDASE-RXN	EC-3.2.2.1
ACETYLORNDEACET-RXN	EC-3.5.1.16
RXN-10656	EC-4.2.1.59
RXN-15181	EC-2.7.1.196
RXN66-1	EC-1.11.1.6
DIHYDROXYMETVALDEHYDRAT-RXN	EC-4.2.1.9
RXN-14090	EC-3.1.3.6
RXN-15180	EC-2.7.1.201
RXN-11361	EC-2.7.7.80
RXN-7700	EC-1.1.1.1
RXN-14772	EC-4.2.1.119
ALDOSE1EPIM-RXN	EC-5.1.3.3
RXN-16690	
RXN-15131	
RXN-11845	EC-2.1.1.166
TRANS-RXN1GMP-39	
ABC-24-RXN	EC-3.6.3.31
3.2.2.23-RXN	EC-3.2.2.23
RXN0-4361	EC-3.1.3.82
CARBAMATE-KINASE-RXN	EC-2.7.2.2
GDPKIN-RXN	EC-2.7.4.6
RXN66-480	EC-6.2.1.3
RXN-7913	EC-2.7.4.25	EC-2.7.4.14	EC-2.7.4.13
RXN0-6521	EC-3.1.26.12
TRANS-RXN1GMP-20	
RXN-9553	EC-4.2.1
RXN-14959	EC-2.8.1.8
RXN-14274	EC-2.3.1.16
3.1.1.64-RXN	EC-3.1.1.1
RXN-17017	EC-2.3.1.15
RXN-18580	EC-1.10.2.2
RXN-8770	EC-3.1.3.73
UNDECAPRENYL-DIPHOSPHATASE-RXN	EC-3.6.1.27
2.3.1.41-RXN	EC-2.3.1.179	EC-2.3.1.41
RXN-11638	EC-2.1.1.199
GALACTURIDYLYLTRANS-RXN	EC-2.7.7.12
3PGAREARR-RXN	EC-5.4.2.12
RXN0-5292	EC-3.1.3.89
ISOCITDEH-RXN	EC-1.1.1.42
DXS-RXN	EC-2.2.1.7
ALANINE-DEHYDROGENASE-RXN	EC-1.4.1.1
RXN-16389	EC-6.2.1.3
RXN-17790	EC-1.1.1.35
XANPRIBOSYLTRAN-RXN	EC-2.4.2.22
NADH-DEHYDROGENASE-RXN	EC-1.6.99.3
RXN-7933	EC-3.5.1.16
GARTRANSFORMYL2-RXN	EC-2.1.2
PGLYCDEHYDROG-RXN	EC-1.1.1.95
RXN-14729	EC-2.7.1.203
RXN-9951	
GLYCEROL-KIN-RXN	EC-2.7.1.30
RXN-17785	EC-4.2.1.17
RXN-11707	EC-1.2.1.80
RXN-17155	EC-2.3.1
THREONINE-ALDOLASE-RXN	EC-4.1.2.48	EC-4.1.2.5
RXN-17014	EC-2.3.1.51
OCTADECANAL-DECARBONYLASE-RXN	EC-4.1.99.5
DIHYDROXYISOVALDEHYDRAT-RXN	EC-4.2.1.9
RXN-15816	EC-1.10.2.2
4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN	EC-4.1.1.44
RXN-17874	EC-3.4.11.18
RXN-10952	EC-3.1.3.25
PDXJ-RXN	EC-2.6.99.2
RXN-8642	
TRANS-RXN1GMP-19	
RXN0-5245	
RXN-14280	EC-1.2.1.3
RXN0-366	EC-3.2.2.1
ACECOATRANS-RXN	EC-2.8.3.8
ALKAPHOSPHA-RXN	EC-3.1.3.1
DIOHBUTANONEPSYN-RXN	EC-4.1.99.12
HISTPRATPHYD-RXN	EC-3.6.1.31
3.6.3.33-RXN	EC-3.6.3.33
RXN-9654	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
ISOVALERYLCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168
2PGADEHYDRAT-RXN	EC-4.2.1.11
UDPNACETYLGLUCOSAMACYLTRANS-RXN	EC-2.3.1.129
RXN-9659	EC-1.3.1.9
RXN0-5195	EC-3.4.11
RXN-13721	EC-3.1.2.4
TRANS-RXN0-517	
RXN-15174	EC-2.7.1.206
RXN-15124	
RXN-6341	EC-6.3.2.17
FUMHYDR-RXN	EC-4.2.1.2
GLUTDECARBOX-RXN	EC-4.1.1.15
RXN-10701	EC-2.3.1.16
TSA-REDUCT-RXN	EC-1.1.1.60
PNPOXI-RXN	EC-1.4.3.5
RXN-11832	EC-2.7.4.14	EC-2.7.4.25
RXN-18604	EC-1.10.2.2
RXN-16559	EC-1.1.1.211
GLUTATHIONE-PEROXIDASE-RXN	EC-1.11.1.9
PHOSPHORIBULOKINASE-RXN	EC-2.7.1.19
TRANS-RXN-141B	
RXN-14261	EC-2.4.1.25
2.7.7.8-RXN	EC-2.7.7.8
RXN-16620	EC-1.3.1.9
RXN-15915	
PROLINE--TRNA-LIGASE-RXN	EC-6.1.1.15
RXN0-884	EC-1.17.7.4
RXN-16561	EC-2.3.1.155
RXN-10704	EC-4.2.1.17
RXN-7911	EC-1.3.1.34
RXN-12547	EC-2.3.1.76
RXN-16077	EC-2.3.1.51
GMP-SYN-GLUT-RXN	EC-6.3.5.2
RXN-7904	EC-6.2.1.3
OHACYL-COA-DEHYDROG-RXN	EC-1.1.1.35
RXN-16619	EC-4.2.1.59
RXN-8665	EC-1.13.11.11	EC-1.13.11.52
RXN-9239	EC-1.14.13
RXN-16137	EC-2.3.1.16
RXN-13163	EC-4.2.1.33
RXN-6384	EC-3.1.2.4
RXN-8992	EC-2.5.1.90
RXN-11213	EC-1.2.1.27
RXN-7657	EC-1.1.1.1
RXN-8991	
2.7.7.1-RXN	EC-2.7.7.1
RXN-14970	EC-1.3.5.4
4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN	EC-1.13.11.27
2TRANSKETO-RXN	EC-2.2.1.1
H2NTPEPIM-RXN	EC-5.1.99.7
H2PTEROATESYNTH-RXN	EC-2.5.1.15
RXN0-6983	EC-3.4.13.18
RXN-14107	EC-1.10.2.2
TRANS-RXN1GMP-38	
RIBULP3EPIM-RXN	EC-5.1.3.1
TRANS-RXN0-481	
RXNQT-4366	EC-3.1.1.1
RXN-16631	EC-4.2.1.59
RXN-14240	EC-1.11.1.7
3-ISOPROPYLMALISOM-RXN	
RXN-14113	EC-3.1.4.16
DHBDEHYD-RXN	EC-1.3.1.28
RXN-7699	EC-4.2.1.119
RXN0-724	EC-1.1.98.6
GLYC3PDEHYDROGBIOSYN-RXN	EC-1.1.1.94
RXN-16558	EC-4.2.1.17
2.9.1.1-RXN	EC-2.9.1.1
ASPARAGHYD-RXN	EC-3.5.1.38	EC-3.5.1.1
RXN-14120	EC-2.7.4.6
RXN-17009	EC-2.3.1.51
RXN-14286	EC-2.4.1.1
2-METHYLACYL-COA-DEHYDROGENASE-RXN	EC-1.3.8.5
RXN-14950	EC-2.8.1.8
GLUCOKIN-RXN	EC-2.7.1.1	EC-2.7.1.2
ABC-5-RXN	EC-3.6.3.33
RXN-11834	EC-5.4.99.20
RXN-11474	EC-2.3.1.179	EC-2.3.1.41
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
RXN-15127	EC-3.5.99.10
RXN-10717	EC-1.1.1.2
O-SUCCINYLBENZOATE-COA-SYN-RXN	EC-4.2.1.113
3.1.26.12-RXN	EC-3.1.26.12
TRANS-RXN1GMP-58	
RXN0-363	EC-3.2.2.1
GSADENYLATION-RXN	EC-2.7.7.42
RXN-16656	EC-1.2.1.3
ACETOLACTSYN-RXN	EC-2.2.1.6
RXN0-1321	EC-2.4.2.29
RXN-9545	EC-4.2.1.119
RXN-12444	EC-1.5.1.38
TRANS-RXN1GMP-18	
TRANS-RXN1GMP-37	
RXN-18584	EC-1.10.2.2
LINOLENOYL-RXN	EC-6.2.1.3
1.11.1.12-RXN	EC-1.11.1.12
RXN0-5390	EC-3.1.2
RXNQT-4165	EC-1.1.1.85
PALMITOYL-COA-HYDROLASE-RXN	EC-3.1.2.2
ADENYL-KIN-RXN	EC-2.7.4.3
RXN0-3461	EC-3.4
GMP-SYN-NH3-RXN	
2.5.1.19-RXN	EC-2.5.1.19
RXN-18777	EC-2.4.1.18
RXN-17777	EC-1.1.1.35
DMK-RXN	EC-2.5.1.74
RXN-902	EC-4.2.1.17
1.1.1.8-RXN	EC-1.1.1.8
RXN-16067	EC-2.3.1.51
3.1.26.4-RXN	EC-3.1.26.4
PRODISULFREDUCT-A-RXN	EC-1.8.4
RXN-18208	
RXN0-5144	EC-2.1.1.61
SPERMIDINESYN-RXN	EC-2.5.1.16
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	EC-2.5.1.39
R8-RXN	EC-2.8.3.8
RXN-18209	
RXN-16628	EC-1.3.1.9
RXN0-2161	EC-6.1.1.11
ACETOOHBUTSYN-RXN	EC-2.2.1.6
RXN0-2584	EC-3.2.2.27
HOMOSERINE-O-ACETYLTRANSFERASE-RXN	EC-2.3.1.31
RXN-13673	EC-2.5.1.18
MBCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168
RXN-15087	EC-2.7.1.191
RXN-10912	EC-1.2.1.3
RIBOFLAVIN-SYN-RXN	EC-2.5.1.9
RXN-15177	EC-2.7.1.206
RXN-18435	EC-3.2.2.23
TRNA-CYTIDYLYLTRANSFERASE-RXN	EC-2.7.7.72
NMNAMIDOHYDRO-RXN	EC-3.5.1.42
RXN-17475	EC-4.2.1.17
RXN-15829	EC-1.10.2.2
3.1.3.56-RXN	EC-3.1.3.56
RXN-17729	EC-2.3.1.51
TRANS-RXN-296	EC-3.6.3.33
RXN-9657	EC-1.3.1.9
RXN1G-368	EC-2.3.1.41
TRANS-RXN1GMP-17	
ENZRXN-201-RXN	EC-1.1.1
LAUROYLACYLTRAN-RXN	EC-2.3.1.241
RXN-17799	EC-2.3.1.16
RXN-12590	
RXN-17016	EC-2.3.1.15
RXN-14381	
RXN0-7248	EC-6.2.1.3
AICARSYN-RXN	EC-4.3.2.2
RXN0-2921	EC-6.3.2.17
RXN-7919	EC-3.1.2.6
RXN1GMP-5	
RXN-11146	EC-3.4.22.70
TRANS-RXN-167A	EC-2.7.1.191
ISPH2-RXN	EC-1.17.7.4
RXN-14272	EC-4.2.1.17
RXN1G-363	EC-4.2.1.59
ASPARTATE--TRNA-LIGASE-RXN	EC-6.1.1.12
RXN-14387	
RXN-12730	EC-2.1.1.14
RXN-15831	
SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.24
RXN-16655	EC-1.2.1.3
3.4.24.11-RXN	EC-3.4.24.11
TRANS-RXN1GMP-36	
3.1.3.77-RXN	EC-3.1.3.77
DTDPDEHYDRHAMEPIM-RXN	EC-5.1.3.13
RXN-15043	EC-2.3.1.51
RXN-14388	
RXN-11840	EC-5.4.99.26
CHORPYRLY-RXN	EC-4.1.3.40
RXN-7605	EC-2.1.1
CTPSYN-RXN	EC-6.3.4.2
RXN-12570	EC-1.1.1.35
TRANS-RXN-156	EC-2.7.1.197
RXN-11667	EC-4.2.1.150
RXN-18092	EC-2.3.2.2
RXN-14389	
PRIBFAICARPISOM-RXN	EC-5.3.1.16
GLYCINE--TRNA-LIGASE-RXN	EC-6.1.1.14
ASPARTOACYLASE-RXN	EC-3.5.1.15
RXNQT-4168	EC-1.1.1.85
ALARACECAT-RXN	EC-5.1.1.1
4.2.1.58-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
TRANS-RXN1GMP-16	
RXN-5822	EC-3.1.3.2	EC-3.1.3.1
RXN0-5375	EC-1.7.1
RXN-14390	
GLYOXII-RXN	EC-3.1.2.6
RXN-18206	
RXN1G-72	EC-1.1.1
RXN-14391	EC-3.6.4
1.10.2.2-RXN	EC-1.10.2.2
CYCPHOSDIESTER-RXN	EC-3.1.4.16
RXN0-3921	EC-1.4.3
FPPSYN-RXN	EC-2.5.1.10
GLUTAMIN-RXN	EC-3.5.1.38	EC-3.5.1.2
RXN-16685	
ACETALD-DEHYDROG-RXN	EC-1.2.1.10
LUMAZINESYN-RXN	EC-2.5.1.78
RXN-18207	
TRANS-RXN1GMP-35	
TRANS-RXN-168	EC-2.7.1.201
ACETOLACTREDUCTOISOM-RXN	EC-1.1.1.86
DMBPPRIBOSYLTRANS-RXN	EC-2.4.2.21
STEROID-DELTA-ISOMERASE-RXN	EC-5.3.3.1
RXN-9539	EC-2.3.1.179	EC-2.3.1.41
RXN-11573	EC-2.1.1.187
RXN-14142	EC-3.1.3.89
AMPSYN-RXN	EC-4.3.2.2
RXN-14963	EC-1.3.5.4
RXN-9204	EC-2.5.1.74
PYRIMSYN3-RXN	EC-2.7.4.7
TRANS-RXN-218	
RXN-12252	EC-3.1.1.1
ASPAMINOTRANS-RXN	EC-2.6.1.1
3.4.11.18-RXN	EC-3.4.11.18
RXN-15093	EC-2.7.1.204
RXN0-7239	EC-6.2.1.3
RXN-2961	EC-4.4.1.22
3.4.11.1-RXN	EC-3.4.11.9	EC-3.4.11.1
GLYCOPHOSPHORYL-RXN	EC-2.4.1.1
R82-RXN	EC-5.3.2.5
RXN1GMP-4	
ISOCHORMAT-RXN	EC-3.3.2.1
RXN1G-364	EC-1.1.1
2OXOGLUTDECARB-RXN	EC-1.2.4.2
CYTIKIN-RXN	EC-2.7.1.213
RXN-14903	EC-1.5.5.2
IMP-DEHYDROG-RXN	EC-1.1.1.205
RXN-14325	
GLYMALTOPHOSPHORYL-RXN	EC-2.4.1.1
RXN-11662	EC-1.1.1.35
TRANS-RXN1GMP-15	
TRANS-RXN1GMP-34	
PANTOATE-BETA-ALANINE-LIG-RXN	EC-6.3.2.1
HOMOGENTISATE-12-DIOXYGENASE-RXN	EC-1.13.11.5
RXN-10781	EC-1.1.1.1
RXN-9624	EC-3.1.2.2
RXN-12721	EC-1.8.4.9
GPH-RXN	EC-3.1.3.18
RXN-16076	EC-2.3.1.51
MALSYN-RXN	EC-2.3.3.9
1.11.1.15-RXN	EC-1.11.1.15
RXN0-5259	
RXN0-6987	EC-3.4.13.18
RXN-12864	
RXN-14957	EC-2.8.1.8
DNA-LIGASE-NAD+-RXN	EC-6.5.1.6	EC-6.5.1.2
RXN-11410	
FUMARYLACETOACETASE-RXN	EC-3.7.1.2
GLY3KIN-RXN	EC-2.7.1.31
RXNQT-4171	EC-1.1.1.85
RXN0-5021	EC-2.7.7
RXN1G-240	EC-1.1.1
RXN-10062	EC-1.3.1.9
RXN-12867	EC-1.8.1
3.4.19.5-RXN	EC-3.4.19.5
QUINOLINATE-SYNTHA-RXN	EC-2.5.1.72
RXN-15094	EC-2.7.1.206
RXN-15162	EC-2.7.1.191
RXN-11409	
RXN-18204	
RXN-14064	EC-3.1.4.16
RXN-2901	EC-2.6.1.19
LEUCINE-DEHYDROGENASE-RXN	EC-1.4.1.9
PEPCARBOX-RXN	EC-4.1.1.31
TRANS-RXN-122	
4.2.1.59-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
GLUTAMATESYN-RXN	EC-1.4.1.13
SERINE--TRNA-LIGASE-RXN	EC-6.1.1.11
RXN-12865	EC-1.8.1
RXN-11397	EC-3.6.1
RXN-15007	EC-2.6.1.11
HOMOCYSMET-RXN	EC-2.1.1.14
RXN-18205	
RXN-7253	EC-3.1.3.25
RXN-12391	EC-2.4.1.25
RXN0-6254	EC-2.7.7.76
ACETOOHBUTREDUCTOISOM-RXN	EC-1.1.1.86
RXN-10654	EC-2.3.1.179	EC-2.3.1.41
1.1.1.145-RXN	EC-1.1.1.145
RXN0-5419	
RXN-10994	EC-2.7.8.7
1.2.1.27-RXN	EC-1.2.1.27
RXN1GMP-3	
HYDROG-RXN	EC-1.12.7.2
RXN-7614	EC-6.2.1.26
RXN0-7008	EC-1.5.5.2
INOSINEKIN-RXN	EC-2.7.1.73
DIHYDROFOLATESYNTH-RXN	EC-6.3.2.12
RXN0-1281	EC-1.1.1
RXN-11737	EC-2.6.1.1
RXN-14394	EC-2.3.1.16
RXN-17920	
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	EC-2.4.2.29
DCDPKIN-RXN	EC-2.7.4.6
RXN-14139	EC-3.6.1.9
RXN66-484	EC-6.2.1.3
RXN0-723	EC-1.1.98.6
3.1.13.5-RXN	EC-3.1.13.5
R83-RXN	EC-3.1.3.87
RXN1G-163	EC-1.1.1
RXN-9533	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-1826	EC-2.4.1.1
HEMEOSYN-RXN	EC-2.5.1.br
UDPGLUCEPIM-RXN	EC-5.1.3.2
DEOXYRIBOSE-P-ALD-RXN	EC-4.1.2.4
RXN-11596	EC-2.1.1.181
5.4.2.10-RXN	EC-5.4.2.10
GSAAMINOTRANS-RXN	EC-5.4.3.8
ACETYLORNTRANSAM-RXN	EC-2.6.1.11
1.2.1.2-RXN	EC-1.2.1.2
RXN-14793	EC-2.3.1.16
RXN-12750	EC-1.1.1.35
RXN0-2145	EC-1.3.1.9
RXN-8340	EC-4.1.99.22
RXN-14791	EC-4.2.1.119
RXN-16402	EC-6.2.1.3
RXN0-7005	
PEPSYNTH-RXN	EC-2.7.9.2
RXN66-449	
RXN-10041	EC-3.5.1.97
TRANS-RXN1GMP-14	
RXN-8342	EC-2.8.1.12
ACETYL-COA-HYDROLASE-RXN	EC-3.1.2.1
RXN-17918	
RXN-17362	EC-3.4.23.36
RXN-15166	EC-2.7.1.208
RXN-8344	EC-2.7.7.75
PEROXID-RXN	EC-1.11.1.7
RIBOFLAVINSYNDEAM-RXN	EC-3.5.4.26
THIKIN-RXN	EC-2.7.1.89
RXN-12611	EC-2.5.1.3
RXN-13671	EC-1.2.1.10
RXN-9190	EC-2.5.1.74
RXN-17880	
RXN-14249	EC-1.1.1.103
RXN-14962	
RXN1G-260	EC-1.1.1
